Tweet-Id,Friends,Tweets,Followers,Verified,Listed,Description,Image,Created,URL,Age,HasURL-TW,HasMedia-Tw,Label
1246124080060743680,1350,10023,2704,0,100,126,0,Thu Jul 12 02:34:44 +0000 2012,0,9,1,0,__label3__
1246126036259045376,2332,2831,423,0,9,146,0,Sun Sep 04 21:51:27 +0000 2016,1,5,1,1,__label3__
1246126719238635521,3207,8291,25713,1,563,137,0,Sat Nov 30 17:22:13 +0000 2013,1,8,0,1,
1246128421563805697,508,4741,1263,0,20,157,0,Fri Apr 12 00:09:37 +0000 2013,1,8,0,0,
1246129364456128512,651,1151,189,0,4,0,0,Wed May 05 16:54:04 +0000 2010,0,11,1,0,__label1__
1246129515744690176,689,7456,4910,0,182,108,0,Thu Sep 08 21:38:02 +0000 2011,0,10,1,0,__label1__
1246129988446846976,3973,69661,57366,1,1529,158,1,Sat Sep 08 11:09:09 +0000 2012,1,9,0,0,
1246131186432237573,606,50855,196,0,3,96,0,Tue May 29 00:36:45 +0000 2018,0,3,1,0,
1246131626280718338,983,411,1111,0,4,40,1,Mon Aug 13 15:15:06 +0000 2018,1,3,1,0,
1246132943829045249,7437,113246,6741,0,508,141,0,Sun Nov 09 05:48:15 +0000 2008,1,13,1,1,
1246134876354621447,376,8671,569,0,39,68,0,Tue Aug 02 17:16:27 +0000 2011,1,10,0,1,__label1__
1246136189343502341,729,4330,1353,0,10,109,0,Tue Feb 17 01:02:58 +0000 2015,1,6,0,0,
1246136236399636483,41,53,12,0,0,35,1,Thu Oct 24 05:28:02 +0000 2019,0,2,1,1,
1246139632330461188,2499,27635,1612,0,209,159,0,Mon Mar 01 21:12:20 +0000 2010,1,11,1,0,__label1__
1246139660788584448,10761,7844,13188,0,304,66,0,Wed Mar 18 02:19:06 +0000 2009,1,12,1,0,__label1__
1246139826711257089,368,62169,370,0,48,75,0,Sat Oct 31 23:19:33 +0000 2009,0,12,0,0,
1246140915489615879,2064,29691,1006,0,259,160,0,Fri Mar 25 16:35:58 +0000 2011,1,10,1,0,
1246141675153420289,81,347,221,0,2,65,1,Tue May 17 03:27:42 +0000 2011,1,10,0,1,
1246142047913947136,162,204,67,0,0,159,1,Thu Jun 20 21:31:28 +0000 2019,1,2,1,0,__label3__
1246142138598985730,291,7399,3467,0,120,105,0,Mon Mar 23 20:31:42 +0000 2009,1,12,0,0,
1246142331557904385,240,4303,246,0,0,66,1,Sat Jan 07 23:03:00 +0000 2017,0,4,1,1,__label3__
1246142429016752128,1760,13309,4501,0,366,141,0,Fri Jan 23 20:38:52 +0000 2009,1,12,1,0,
1246145646358339586,79,2056,799,0,2,154,1,Thu Aug 17 17:29:42 +0000 2017,1,4,1,0,__label3__
1246147304706342912,28,18639,8570,0,233,38,0,Tue Aug 28 20:35:07 +0000 2012,1,9,1,0,
1246147320267378691,543,3840,26,0,1,68,1,Mon May 06 01:44:48 +0000 2019,1,2,1,0,
1246149886329815041,230,3642,71,0,5,106,1,Tue Jan 11 05:15:10 +0000 2011,0,10,0,1,__label3__
1246150548191092736,1087,29573,1415,0,232,96,0,Tue Oct 21 15:20:46 +0000 2008,0,13,1,1,
1246151473899032576,1684,28176,1695,0,0,43,1,Tue Aug 20 11:59:49 +0000 2019,0,2,0,1,
1246151520380432386,95,184,67,0,1,52,0,Sun Jan 18 17:09:50 +0000 2009,1,12,1,0,
1246154274628947974,1540,48358,2687,0,400,74,0,Sun Feb 12 17:05:50 +0000 2012,1,9,1,0,
1246154440496656384,1266,85533,590,0,16,123,0,Mon Feb 25 21:42:43 +0000 2013,1,8,0,0,
1246157593904648192,17,514,24,0,0,116,1,Fri Aug 26 17:20:37 +0000 2011,1,10,1,0,__label1__
1246159553248591873,189,176188,2249,0,1003,160,0,Sat Jul 12 17:39:30 +0000 2014,0,7,1,0,
1246160312497250307,311,1988,352,0,105,74,0,Tue Dec 30 16:59:12 +0000 2014,1,7,0,0,
1246160562863648768,119,1400,4037,0,20,107,0,Wed Apr 19 12:35:24 +0000 2017,1,4,0,0,
1246160648511401987,187,50,15,0,1,149,1,Wed Jan 20 07:24:46 +0000 2016,0,5,0,0,__label3__
1246160740362457092,317,12002,1339,0,38,128,0,Wed Jul 13 03:52:04 +0000 2016,1,5,1,0,
1246162456055070722,5298,14198,113225,1,2175,160,0,Fri Jul 17 12:27:34 +0000 2009,1,12,1,0,
1246163329913163777,31720,67043,123502,1,6626,149,0,Mon Feb 12 13:38:15 +0000 2007,1,14,0,0,__label3__
1246163612215005190,386,5849,756,0,14,146,1,Wed Mar 27 16:20:48 +0000 2013,1,8,0,0,__label3__
1246164203188023296,821,6179,270,0,15,136,0,Thu Feb 06 03:12:14 +0000 2014,1,7,1,0,
1246164690142724099,474,5827,311,0,9,143,0,Tue May 08 19:13:03 +0000 2012,1,9,1,0,
1246164753317277699,2459,16569,1637,0,76,116,0,Tue May 28 11:16:27 +0000 2013,1,8,0,0,
1246165325986426881,1518,7363,886,0,22,148,0,Wed Mar 25 01:10:53 +0000 2009,1,12,1,0,
1246165574700449799,5251,9791,6581,0,255,157,1,Mon Apr 13 02:47:51 +0000 2009,1,12,1,0,
1246165908168552452,158,1118,194,0,29,137,0,Thu Jan 06 00:12:51 +0000 2011,1,10,0,1,__label3__
1246167435285336066,475,6338,466,0,17,160,0,Wed Jul 23 14:33:04 +0000 2008,1,13,1,0,__label1__
1246169810360205312,238,3617,385,0,14,145,1,Wed Oct 19 14:46:37 +0000 2011,1,10,1,0,
1246171194249773056,101,9088,286,0,55,96,1,Sat Aug 08 19:12:47 +0000 2009,0,12,0,0,
1246171465600217088,2000,19054,1867,0,83,153,0,Wed Apr 22 17:06:18 +0000 2009,1,12,1,0,__label3__
1246174198604627970,984,8391,765,0,47,140,0,Sat Mar 15 01:51:48 +0000 2008,0,13,1,0,__label1__
1246175434502529024,5,303,645,0,12,121,1,Thu Nov 07 04:29:48 +0000 2019,1,2,1,0,
1246175801919377408,3762,11982,9339,1,229,128,0,Mon Aug 03 00:41:22 +0000 2009,1,12,1,1,
1246176283148595201,1705,6470,2290,0,90,56,0,Sun Jan 25 12:46:35 +0000 2009,1,12,0,0,
1246176843121725440,43956,727812,74583,0,11285,152,0,Fri Jul 19 11:08:35 +0000 2013,1,8,0,0,
1246177112400093184,122,1461,36,0,6,72,0,Thu Oct 20 21:19:12 +0000 2011,1,10,1,0,__label1__
1246177148043329536,571,2847,520,0,34,116,0,Mon Jul 06 10:04:19 +0000 2009,1,12,0,0,__label1__
1246179195711086592,2855,119618,1146,0,49,31,0,Sat Jul 08 18:36:08 +0000 2017,0,4,1,0,
1246180164184289282,2261,158896,6733,0,246,135,0,Sat Sep 29 20:35:34 +0000 2012,1,9,1,0,
1246180453595459588,1070,10148,435,0,12,160,0,Sun Dec 07 07:36:52 +0000 2008,1,13,1,1,__label3__
1246181944251035648,189,212,63,0,1,32,1,Sun May 06 17:06:34 +0000 2012,0,9,1,0,__label1__
1246182129224073226,302,1641,176,0,33,158,0,Thu Mar 19 00:59:21 +0000 2009,1,12,1,0,
1246184811183648769,2343,19811,7155,0,174,158,0,Thu Jan 27 00:17:25 +0000 2011,1,10,0,0,__label1__
1246185957365252100,242,9952,203,0,9,0,1,Mon Jan 23 23:01:57 +0000 2012,0,9,0,0,
1246190360763736064,346,493,169,0,2,149,1,Sun Feb 16 12:32:38 +0000 2020,0,1,1,0,__label3__
1246190523553021958,1411,12083,1357,0,168,156,0,Thu Jul 08 20:49:00 +0000 2010,1,11,1,0,
1246191249297674243,719,1324,551,0,1,36,1,Tue Aug 13 12:19:28 +0000 2019,0,2,0,0,
1246193677376131073,3827,24219,507,0,23,93,0,Fri Feb 27 03:22:06 +0000 2009,0,12,1,0,
1246193761681575937,3827,24219,507,0,23,93,0,Fri Feb 27 03:22:06 +0000 2009,0,12,1,0,
1246193926542745600,662,810,134,0,3,142,0,Mon May 11 22:16:26 +0000 2015,1,6,1,0,__label1__
1246199165622915081,3226,10231,3475,0,123,160,1,Mon Aug 11 17:43:37 +0000 2008,0,13,1,0,__label1__
1246203164916887555,1739,6746,1371,0,101,121,0,Tue Jun 23 07:26:07 +0000 2009,1,12,0,0,__label1__
1246203918637346816,740,153378,2369,0,97,155,0,Mon Sep 13 02:13:27 +0000 2010,0,11,1,0,
1246203932038365184,1030,27104,18944,0,198,145,0,Thu May 26 01:33:31 +0000 2016,1,5,1,0,
1246206840607834113,1543,8801,207,0,9,63,0,Thu Jun 18 12:21:20 +0000 2009,0,12,0,0,
1246206863449960448,1,2119040,33973,0,6839,49,1,Wed Mar 16 15:21:07 +0000 2016,0,5,1,0,
1246210872772448258,1959,49669,6688,1,88,132,0,Mon Feb 09 19:38:53 +0000 2009,1,12,1,0,
1246211768243937291,0,1263095,13202,0,240,168,1,Fri May 24 09:27:42 +0000 2019,0,2,0,0,
1246213882202460164,2925,58741,5537,0,182,164,0,Tue Feb 14 20:41:50 +0000 2012,1,9,1,0,
1246217151645650944,2316,7938,1731,0,22,143,0,Thu Oct 19 04:30:23 +0000 2017,1,4,1,0,
1246217718711422977,1,2119040,33973,0,6839,49,1,Wed Mar 16 15:21:07 +0000 2016,0,5,1,0,
1246221604922818561,29,6364,243,0,2,144,1,Thu Dec 24 15:29:58 +0000 2015,0,6,0,0,
1246225973533646848,197,3340,1975,0,63,160,0,Mon Apr 04 12:25:22 +0000 2016,1,5,1,0,__label3__
1246226052369842177,171,5052,1752,0,53,82,0,Fri Jul 11 14:01:41 +0000 2008,1,13,1,1,
1246227924287660032,1938,11639,2530,0,460,152,0,Thu Jul 19 18:45:00 +0000 2007,1,14,1,0,
1246230727361990656,9098,28319,10086,0,449,153,0,Mon Oct 04 20:47:49 +0000 2010,1,11,0,0,__label3__
1246232670171848704,682,7326,178,0,6,87,0,Tue Dec 20 07:54:46 +0000 2011,1,10,1,0,__label1__
1246235013932363778,454,76131,347,0,26,156,0,Wed Aug 03 04:00:31 +0000 2011,1,10,0,0,__label1__
1246235215267131392,855,12033,126,0,1,137,1,Fri Aug 25 06:25:10 +0000 2017,1,4,1,1,__label1__
1246235215267131392,855,12033,126,0,1,137,1,Fri Aug 25 06:25:10 +0000 2017,1,4,1,0,__label3__
1246236553405440002,1030,27104,18944,0,198,145,0,Thu May 26 01:33:31 +0000 2016,1,5,1,0,__label1__
1246236999532654592,1012,81446,344,0,12,136,0,Sun Jan 02 02:08:39 +0000 2011,0,10,1,0,
1246242788368191488,33267,360420,32447,0,20,155,0,Fri Jul 07 14:37:47 +0000 2017,1,4,1,0,
1246247356942684162,700,824,175,0,0,156,1,Thu Mar 12 22:45:57 +0000 2020,0,1,0,0,
1246247808438546433,280,7522,223,0,65,135,0,Mon Jan 18 02:05:42 +0000 2010,0,11,1,0,
1246248337566650368,68,7033,108,0,16,157,0,Tue Aug 13 04:47:35 +0000 2013,0,8,1,0,
1246248694929739777,6045,71604,35381,1,439,112,0,Tue Apr 22 19:07:29 +0000 2008,1,13,1,0,
1246248747081728002,922,41563,648,0,97,93,0,Fri Apr 09 05:29:02 +0000 2010,0,11,0,0,
1246252410219216898,837,11503,1323,0,23,114,0,Tue Jul 07 10:23:01 +0000 2015,1,6,1,0,__label3__
1246253541007732736,25418,165504,28234,0,1,141,1,Wed Apr 18 21:22:13 +0000 2018,0,3,1,0,
1246254521329881088,11119,25412,10653,0,11,152,0,Wed Jul 01 05:36:55 +0000 2009,0,12,1,0,__label1__
1246256982438207488,393,10055,683,0,56,156,0,Thu Mar 10 06:19:35 +0000 2011,1,10,1,0,
1246262968553050112,21770,95602,21847,0,3,151,1,Sat Dec 03 04:29:46 +0000 2016,0,5,1,0,
1246267960722952197,274290,990201,295388,0,13157,156,1,Sat Apr 25 12:45:16 +0000 2009,1,12,1,0,
1246270010768732160,212,40778,1090,0,2,144,1,Tue May 19 10:33:35 +0000 2015,1,6,1,1,
1246271095029678080,144,674,27,0,4,0,0,Thu Apr 23 08:06:36 +0000 2009,0,12,1,0,
1246275207955914752,33879,124319,33798,0,0,153,0,Mon Mar 21 20:35:16 +0000 2016,1,5,1,0,
1246275591290015744,187,8156,282,0,103,42,1,Sun May 01 04:51:19 +0000 2011,1,10,1,0,
1246275861768273920,2174,233461,474790,1,2922,157,0,Thu Aug 21 17:03:55 +0000 2008,1,13,1,0,__label3__
1246276192765952001,1357,17811,440,0,1,145,1,Tue Jun 06 09:36:43 +0000 2017,0,4,0,1,__label1__
1246276280867270657,463,12778,286,0,0,28,1,Wed Feb 21 17:48:22 +0000 2018,0,3,1,0,__label1__
1246279544262270978,67350,166288,62322,0,761,158,0,Mon Jul 06 11:40:14 +0000 2009,1,12,1,0,__label1__
1246282969930706944,4926,22931,1474,0,185,0,1,Sun Sep 07 22:46:00 +0000 2014,0,7,0,0,
1246284913986416641,7790,120829,28970,0,750,151,0,Wed Jun 29 15:55:36 +0000 2011,1,10,1,0,
1246288123870486529,6128,125390,14783,0,1481,159,1,Thu Jun 25 12:52:19 +0000 2009,1,12,0,0,__label1__
1246288215725813761,183,5904,806,0,22,88,0,Wed May 06 10:44:23 +0000 2009,1,12,1,0,
1246293440566112256,2212,25339,541,0,111,152,0,Sat Jan 04 18:49:57 +0000 2014,0,7,1,0,__label1__
1246298199427596291,1648,7094,2249,0,114,98,0,Fri Feb 01 21:42:59 +0000 2013,1,8,0,1,
1246300100294516736,33357,76933,33369,0,2,14,1,Fri Oct 05 01:47:54 +0000 2018,0,3,0,0,
1246300958507716608,22112,99354,27693,0,4756,139,0,Sat Nov 21 16:54:25 +0000 2009,1,12,0,0,
1246301913982746624,22112,99354,27693,0,4756,139,0,Sat Nov 21 16:54:25 +0000 2009,1,12,0,0,__label1__
1246303070713196544,998,24477,923,0,405,157,0,Thu Feb 09 15:35:33 +0000 2012,1,9,1,0,
1246303732553269249,255,5174,216,0,3,14,0,Sun Sep 20 16:07:11 +0000 2009,0,12,1,1,
1246310580186755072,206,4113,412,0,13,37,1,Sun Nov 17 22:53:48 +0000 2013,0,8,1,1,__label3__
1246311407303319558,474,5979,252,0,3,120,1,Sat Sep 29 01:51:29 +0000 2018,1,3,1,0,__label1__
1246326922025582592,4808,9409,8632,0,405,160,0,Wed Aug 05 15:57:50 +0000 2009,1,12,0,0,__label3__
1246331113834008576,956,854466,7665,0,1838,117,0,Wed Mar 25 21:57:38 +0000 2009,1,12,0,0,
1246339248262983680,5623,65045,18147,0,860,153,0,Sun Jul 08 19:17:32 +0000 2012,1,9,0,1,
1246339362767470593,0,1263095,13202,0,240,168,1,Fri May 24 09:27:42 +0000 2019,0,2,0,0,
1246346834601181185,1981,13658,1922,0,368,156,0,Tue Jun 17 15:16:40 +0000 2014,1,7,1,1,
1246347187652636672,10748,92830,24132,0,297,149,0,Sun Nov 25 21:51:17 +0000 2012,1,9,0,0,__label1__
1246347568373796864,384,5067,55,0,3,20,1,Tue Mar 31 09:54:56 +0000 2020,0,1,0,0,__label1__
1246350068313030657,1266,85533,590,0,16,123,0,Mon Feb 25 21:42:43 +0000 2013,1,8,1,1,
1246350780506005504,200,3276,25,0,0,78,1,Fri Dec 06 05:26:26 +0000 2019,0,2,1,0,__label3__
1246353139780861959,3446,50210,7223,0,10,54,1,Tue Jul 21 22:49:31 +0000 2015,1,6,1,0,
1246354662531510272,11174,186295,14173,0,2012,153,0,Wed Apr 08 15:00:37 +0000 2009,0,12,1,0,__label1__
1246356834480463873,93,151722,295508,1,1022,147,0,Mon Mar 21 03:44:54 +0000 2016,1,5,0,0,__label1__
1246358568908886016,141,18140,168,0,111,150,0,Fri Jun 26 07:44:13 +0000 2009,0,12,0,0,__label1__
1246364397733322755,4253,51595,5129,0,474,49,1,Thu Apr 23 11:52:10 +0000 2015,0,6,1,0,
1246367168041832449,33348,512150,60871,0,16,154,1,Fri Oct 14 01:12:03 +0000 2016,0,5,1,0,
1246373479655628801,118,6972,1429,0,20,16,0,Fri Aug 03 23:34:42 +0000 2012,1,9,1,0,__label1__
1246377029299318784,983,411,1112,0,4,40,1,Mon Aug 13 15:15:06 +0000 2018,1,3,1,0,
1246377423303856128,446,17456,13695,0,40,150,0,Mon Mar 23 18:14:14 +0000 2009,1,12,1,0,
1246385241733894146,320,77,58,0,4,100,0,Thu May 12 16:36:37 +0000 2016,1,5,1,1,
1246385728269045760,1853,7963,800,0,85,176,1,Sat Jan 31 21:10:45 +0000 2009,1,12,1,0,__label3__
1246395201872158722,408,2486,137,0,0,160,0,Tue Jan 26 20:26:57 +0000 2016,1,5,1,0,__label3__
1246402336039337990,35,4737,20,0,0,143,1,Fri Jul 19 11:39:57 +0000 2019,0,2,1,0,
1246411336243982337,9841,35398,60559,0,1260,139,0,Mon May 02 17:47:28 +0000 2011,1,10,1,1,
1246414477702111234,9592,40178,10759,0,1889,160,0,Fri Feb 01 21:47:37 +0000 2008,1,13,1,0,__label1__
1246415223260688385,469,36039,60100,0,1258,157,0,Fri Feb 27 21:40:08 +0000 2009,1,12,1,0,
1246415397101793281,2926,28067,441,0,10,155,1,Fri May 06 03:36:45 +0000 2011,1,10,1,1,
1246417198127685633,887,1985,353,0,27,157,0,Wed Nov 20 01:20:55 +0000 2013,0,8,1,0,__label1__
1246420151127416832,9841,35398,60559,0,1260,139,0,Mon May 02 17:47:28 +0000 2011,1,10,1,0,
1246424204733485062,2597,27603,1732,0,4,62,1,Tue Dec 06 15:36:20 +0000 2016,0,5,1,1,__label1__
1246427569538453505,245,3282,1215,0,40,118,1,Thu Aug 29 13:26:00 +0000 2013,1,8,1,1,
1246428451466289153,4944,22136,935,0,61,132,0,Fri Apr 17 02:57:17 +0000 2009,0,12,0,1,
1246433618840477697,0,1263095,13202,0,240,168,1,Fri May 24 09:27:42 +0000 2019,0,2,1,0,__label1__
1246433851183960064,15,24051,41180,0,1746,151,0,Wed Feb 18 19:42:42 +0000 2009,1,12,1,0,
1246435591849418753,58,674,78,0,0,127,1,Fri Feb 22 12:11:48 +0000 2019,0,2,1,0,
1246436122831527937,3041,49652,3963,0,458,71,0,Tue Oct 11 20:39:49 +0000 2011,1,10,0,0,
1246438623907635203,83,31887,24675,1,328,131,1,Fri Mar 04 08:05:34 +0000 2011,1,10,1,0,__label1__
1246439718201499652,25381,131232,26228,0,34,149,0,Mon Aug 03 13:24:46 +0000 2009,0,12,0,0,__label1__
1246439946421968897,473,1609,102,0,3,131,1,Mon Dec 21 03:58:03 +0000 2015,0,6,0,0,
1246441220299264000,6803,129060,49278,0,2093,148,1,Sun Nov 23 12:24:58 +0000 2014,1,7,1,0,__label1__
1246444424445509634,17787,67789,44608,0,2332,156,1,Sat Mar 01 16:45:26 +0000 2014,1,7,0,1,
1246444999102935042,1513,6337,4425,0,70,136,0,Mon Dec 04 22:12:11 +0000 2017,1,4,1,1,__label1__
1246445412761899013,17787,67789,44608,0,2332,156,1,Sat Mar 01 16:45:26 +0000 2014,1,7,1,1,__label1__
1246446441670868997,1411,12083,1357,0,168,156,0,Thu Jul 08 20:49:00 +0000 2010,1,11,1,0,__label1__
1246447688142462977,15567,209684,105672,1,5621,160,0,Wed Aug 06 05:20:16 +0000 2014,1,7,1,0,
1246448037599367176,637,14236,1006,0,154,107,0,Wed Apr 09 12:57:51 +0000 2014,0,7,1,1,__label3__
1246454745562316806,376,8671,569,0,39,68,0,Tue Aug 02 17:16:27 +0000 2011,1,10,0,0,
1246461360634019840,17787,67789,44608,0,2332,156,1,Sat Mar 01 16:45:26 +0000 2014,1,7,1,0,
1246462160252928000,333,15096,528,0,94,158,1,Tue Dec 15 20:07:20 +0000 2015,1,6,1,0,
1246464091314683904,205,12160,354,0,6,65,1,Wed Jul 24 09:03:48 +0000 2019,0,2,0,0,
1246465841165668352,3306,33649,1113,0,7,103,0,Mon Jul 14 15:45:51 +0000 2014,0,7,0,0,
1246467895460323328,192,53518,50905,1,2292,73,0,Thu Apr 03 13:46:32 +0000 2008,1,13,1,0,
1246469654152970244,11140,7684,9671,0,94,160,0,Sun Mar 21 17:21:59 +0000 2010,1,11,1,0,
1246470089588629504,22112,99354,27693,0,4756,139,0,Sat Nov 21 16:54:25 +0000 2009,1,12,1,0,
1246481035015176198,2459,51481,4395,0,2750,150,0,Thu Jan 22 22:16:16 +0000 2009,0,12,1,0,
1246482802209624064,9841,35398,60559,0,1260,139,0,Mon May 02 17:47:28 +0000 2011,1,10,1,0,
1246485077917339648,845,9493,432,0,1,159,1,Fri Jan 26 13:02:24 +0000 2018,0,3,1,1,
1246485353474805760,2075,51619,3181,0,766,158,0,Sun Aug 10 21:38:54 +0000 2014,1,7,0,0,
1246486172123181058,1890,6846,820,0,186,98,0,Thu Jun 18 19:52:39 +0000 2009,0,12,1,0,__label1__
1246487710254104577,4981,138892,1584,0,183,160,0,Thu May 05 23:25:33 +0000 2011,0,10,1,0,__label1__
1246488125087629314,15338,169579,28808,0,12,110,1,Sat Oct 06 17:02:05 +0000 2012,0,9,1,0,__label1__
1246488213176320001,706,28608,771,0,291,72,0,Thu Nov 05 16:06:11 +0000 2009,1,12,0,0,
1246488763875942407,0,1263095,13202,0,240,168,1,Fri May 24 09:27:42 +0000 2019,0,2,1,0,
1246489154344624129,0,1263095,13202,0,240,168,1,Fri May 24 09:27:42 +0000 2019,0,2,0,0,__label1__
1246490363138846752,3674,1876,545,0,2,77,0,Sat Dec 25 23:13:27 +0000 2010,0,11,0,0,__label1__
1246491424239038464,20,268,131,0,1,158,1,Fri Dec 28 14:35:37 +0000 2018,0,3,1,1,__label1__
1246493299176878082,1312,12991,16464,0,585,145,0,Fri Jun 17 18:48:47 +0000 2011,1,10,1,0,
1246494603597004800,2173,2002,523,0,36,70,1,Tue Jul 05 13:16:47 +0000 2016,0,5,1,0,
1246498268999081984,17787,67789,44608,0,2332,156,1,Sat Mar 01 16:45:26 +0000 2014,1,7,0,0,
1246499719955783680,16473,22120,30925,0,422,158,0,Wed Mar 08 04:55:29 +0000 2017,1,4,1,0,
1246500794658144256,3830,88554,3871,0,251,119,0,Tue Jan 22 00:59:39 +0000 2008,1,13,1,1,
1246500929857347584,314,7176,280,0,7,47,1,Wed Mar 04 15:28:22 +0000 2020,0,1,1,0,
1246501017413394434,130,3394,731,0,13,38,0,Mon Aug 31 14:14:20 +0000 2009,1,12,1,1,
1246501507421347843,43956,727812,74583,0,11285,152,0,Fri Jul 19 11:08:35 +0000 2013,1,8,0,1,
1246502103838834692,388,3664,395,0,43,64,0,Wed Sep 16 21:37:49 +0000 2009,0,12,0,0,
1246509264358629376,5001,3829,650,0,11,152,0,Sat Sep 26 17:50:19 +0000 2009,1,12,0,1,__label1__
1246510250880106499,856,7915,944,0,21,145,1,Thu Jun 04 10:56:33 +0000 2009,1,12,1,1,
1246511045193027584,99,500,71,0,6,86,0,Tue Apr 21 18:17:10 +0000 2009,1,12,1,0,
1246511609809420288,1310,622,111,0,0,91,0,Sat May 17 19:05:09 +0000 2014,1,7,0,0,
1246512322073550848,0,61,4,0,0,103,1,Sat Jan 25 19:16:00 +0000 2020,1,1,1,0,
1246513407559254017,1150,5283,1406,0,22,142,0,Fri Jun 26 19:03:54 +0000 2009,1,12,0,0,
1246516645885087750,4941,8326,9142,0,435,126,0,Sun Jan 13 00:29:06 +0000 2013,1,8,1,0,
1246520946338304001,978,4177,599,0,0,101,1,Thu Aug 19 19:38:16 +0000 2010,0,11,0,0,
1246524447735123968,138,6935,92,0,0,74,1,Mon Aug 22 17:40:00 +0000 2011,1,10,1,0,__label1__
1246528141662867464,2075,51619,3181,0,766,158,0,Sun Aug 10 21:38:54 +0000 2014,1,7,1,0,__label3__
1246531146688745473,435,23771,1327,0,21,152,1,Sat Mar 23 13:05:42 +0000 2019,1,2,1,0,
1246532957994725381,6128,125390,14783,0,1481,159,1,Thu Jun 25 12:52:19 +0000 2009,1,12,1,0,__label1__
1246534539570274307,168,5547,3878,0,102,154,1,Tue Jan 28 21:26:01 +0000 2014,0,7,1,0,
1246538140694822912,435,23771,1327,0,21,152,1,Sat Mar 23 13:05:42 +0000 2019,1,2,1,0,
1246538324615090176,1,2119040,33973,0,6839,49,1,Wed Mar 16 15:21:07 +0000 2016,0,5,1,0,
1246539295583809538,2459,51481,4395,0,2750,150,0,Thu Jan 22 22:16:16 +0000 2009,0,12,0,0,__label1__
1246541308832989184,1610,41749,2703,0,423,160,0,Mon Sep 06 08:02:19 +0000 2010,1,11,1,0,
1246542124650283008,10748,92830,24132,0,297,149,0,Sun Nov 25 21:51:17 +0000 2012,1,9,1,0,
1246545809769988099,920,4101,514,0,25,145,0,Tue Jan 06 22:37:40 +0000 2009,1,12,0,0,
1246548438730379265,195,4501,246,0,29,121,0,Wed Sep 26 20:44:55 +0000 2012,1,9,1,1,
1246555661338468352,80,1617105,2396,0,382,153,0,Thu Jun 16 10:52:41 +0000 2011,0,10,1,1,
1246562149792538624,3097,3991,1513,0,17,99,1,Fri Mar 12 22:16:17 +0000 2010,1,11,1,0,
1246562691050700800,850,83858,14999,0,1209,106,0,Mon Nov 05 17:56:51 +0000 2007,1,14,1,0,__label1__
1246564511072452608,1107,6340,1960,0,42,158,1,Wed Aug 11 20:10:11 +0000 2010,1,11,0,0,
1246565458800594944,2531,16068,601,0,18,159,0,Wed Oct 27 21:00:10 +0000 2010,1,11,1,0,
1246567563036786688,8395,38539,51978,1,1211,122,0,Wed Nov 12 19:42:30 +0000 2008,1,13,1,0,__label3__
1246569568513986561,3789,37341,6359,0,48,86,1,Wed Jul 10 17:42:03 +0000 2019,1,2,1,0,
1246573961082798081,37,12597,98,0,2,117,1,Tue Feb 06 21:47:59 +0000 2018,1,3,0,0,
1246573984155648011,1874,44801,1886,0,445,150,1,Wed Aug 07 23:35:53 +0000 2013,0,8,0,0,__label3__
1246576318487068674,435,23771,1327,0,21,152,1,Sat Mar 23 13:05:42 +0000 2019,1,2,0,0,__label3__
1246577989728469003,23254,135714,25486,0,5,160,1,Wed Jul 04 20:11:10 +0000 2018,0,3,0,0,
1246578556802564100,3625,6558,1775,0,121,160,0,Mon Jun 16 04:11:05 +0000 2008,0,13,1,0,
1246581431981060096,1266,85533,590,0,16,123,0,Mon Feb 25 21:42:43 +0000 2013,1,8,1,0,
1246582329998442501,39,155,19,0,0,92,1,Wed Feb 05 15:37:57 +0000 2020,0,1,1,0,
1246584906399887360,638,9832,3137,0,341,152,0,Tue Jun 29 21:38:25 +0000 2010,1,11,1,1,
1246585670757429250,56,3425,20,0,3,24,0,Tue Jan 06 17:10:41 +0000 2009,0,12,1,0,__label1__
1246585680462884864,104,178634,1438,0,411,160,0,Sat May 04 23:05:56 +0000 2013,1,8,1,0,
1246588361562882048,27,13414,4113,1,135,150,1,Thu Apr 23 13:40:52 +0000 2015,1,6,1,0,__label1__
1246590150919979008,1695,61508,9078,0,591,166,0,Sun Sep 05 15:53:17 +0000 2010,1,11,1,0,
1246590561320153089,15025,167981,78835,1,2827,137,0,Tue Jul 31 14:27:09 +0000 2007,1,14,1,0,__label1__
1246590885938311169,0,1263095,13202,0,240,168,1,Fri May 24 09:27:42 +0000 2019,0,2,1,1,
1246592204103020544,277,17862,1180,0,271,152,0,Thu Apr 19 09:21:58 +0000 2007,1,14,1,0,__label1__
1246593063314653186,95,884,23,0,0,19,1,Mon Jun 17 20:51:11 +0000 2013,0,8,0,0,__label1__
1246600444782272512,220,817,96,0,7,0,1,Wed Apr 18 23:17:31 +0000 2012,0,9,0,0,__label1__
1246605986401595393,9841,35398,60559,0,1260,139,0,Mon May 02 17:47:28 +0000 2011,1,10,1,0,
1246607158315225088,2143,65575,3620,0,1149,168,0,Fri Jul 18 20:32:25 +0000 2008,1,13,0,0,__label3__
1246612350712655874,4951,338460,6664,0,1239,160,0,Sat Apr 18 19:20:12 +0000 2009,1,12,1,0,
